Record,Concept,XPath,Content
100500.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100500.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100500.xml,First Name,/resource/creators/creator/creatorName,"Naboko, C. I."
100500.xml,Middle Name,/resource/creators/creator/creatorName,"Naboko, C. I."
100500.xml,Last Name,/resource/creators/creator/creatorName,"Naboko, C. I."
100500.xml,Publication Date,/resource/publicationYear,"2014"
100500.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100500.xml,Resource Version,/resource/version,"1.0"
100500.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100500"
100500.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=812"
100500.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Klyuchevskoy, Klyuchevskaya, Klyuchev Crater, Tuyla crater, Biloikai Crater, Glaoily crater, Shiveluch Volcano, Tolbachik Vlcano"
100500.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100500.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100500.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100500.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100500.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100500.xml,Spatial Extent,/resource/geoLocations/geoLocation,"53.255347 158.830231 56.653619 161.359794"
100500.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Russia, Kamchatka, Klyuchevskoy, Klyuchevskaya, Klyuchev Crater, Tuyla crater, Biloikai Crater, Glaoily crater, Shiveluch Volcano, Tolbachik Vlcano"
100500.xml,Resource Language,/resource/language,"eng"
100500.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100500.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100500.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100501.xml,Resource Title,/resource/titles/title,"Summary of fumarole gas analyses from Biloikai crater (Klyuchevskoy volcano, Russia) 1938-1939"
100501.xml,Resource Creation/Revision Date,/resource/dates/date,"2014-12-15"
100501.xml,Abstract,/resource/descriptions/description,"This is a summary of fumarole gas analyses from Biloikai crater, Kluchevskoy volcano, 1938-1939, as conducted by C. I. Naboko, of the USSR Science Academy Kamchatka Volcanology Station."
100501.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100501.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100501.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100501.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100501.xml,First Name,/resource/creators/creator/creatorName,"Naboko, C. I."
100501.xml,Middle Name,/resource/creators/creator/creatorName,"Naboko, C. I."
100501.xml,Last Name,/resource/creators/creator/creatorName,"Naboko, C. I."
100501.xml,Publication Date,/resource/publicationYear,"2014"
100501.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100501.xml,Resource Version,/resource/version,"1.0"
100501.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100501"
100501.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=813"
100501.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Klyuchevskaya, Klyuchev, Klyuchevskoy, Biloikai Crater"
100501.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100501.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100501.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100501.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100501.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100501.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Russia, Kamchatka, Klyuchevskaya, Klyuchev, Klyuchevskoy, Biloikai Crater"
100501.xml,Resource Language,/resource/language,"eng"
100501.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100501.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100501.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100502.xml,Resource Title,/resource/titles/title,"Active Crater of Mutnovsky Volcano (1960-1964, Kamchatka, Russia)"
100502.xml,Resource Creation/Revision Date,/resource/dates/date,"2014-12-15"
100502.xml,Abstract,/resource/descriptions/description,"This is a summary of major element and elemental compound chemical analyses of igneous rocks, fumarole gases, and vapor condensates from the active crater of Mutnovsky volcano, Kamchatka, Russia. Rock analyses are all from the active crater: 3 samples total, a dyke, a lava flow and fine pyroclastic deposits all from the eruption initiated in 1960. Fumarole gases and their vapor condensates were collected from fumaroles on the north-eastern side of the Mutnovsky active crater in 1963 by E.A. Vakin, and again by A.A. Pronin and others in 1964."
100502.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Rock"
100502.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100502.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100502.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100502.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100502.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100502.xml,First Name,/resource/creators/creator/creatorName,"Vakin, E. A."
100502.xml,First Name,/resource/creators/creator/creatorName,"Kirsanov, I. T."
100502.xml,First Name,/resource/creators/creator/creatorName,"Pronin, A. A."
100502.xml,Middle Name,/resource/creators/creator/creatorName,"Vakin, E. A."
100502.xml,Middle Name,/resource/creators/creator/creatorName,"Kirsanov, I. T."
100502.xml,Middle Name,/resource/creators/creator/creatorName,"Pronin, A. A."
100502.xml,Last Name,/resource/creators/creator/creatorName,"Vakin, E. A."
100502.xml,Last Name,/resource/creators/creator/creatorName,"Kirsanov, I. T."
100502.xml,Last Name,/resource/creators/creator/creatorName,"Pronin, A. A."
100502.xml,Publication Date,/resource/publicationYear,"2014"
100502.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100502.xml,Resource Version,/resource/version,"1.0"
100502.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100502"
100502.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=814"
100502.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Mutnovsky volcano"
100502.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100502.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100502.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100502.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100502.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100502.xml,Spatial Extent,/resource/geoLocations/geoLocation,"52.453114 158.194989 52.453114 158.194989"
100502.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Russia, Kamchatka, Mutnovsky volcano"
100502.xml,Resource Language,/resource/language,"eng"
100502.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100502.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100502.xml,Keyword,/resource/subjects/subject,"Chemistry:Rock"
100502.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100503.xml,Resource Title,/resource/titles/title,"Major and Trace Element Analysis for the Northeast Seamounts, Galapagos"
100503.xml,Resource Creation/Revision Date,/resource/dates/date,"2014-12-15"
100503.xml,Abstract,/resource/descriptions/description,"These data consist of major and trace element data from glass and whole rock analysis. All samples were dredged from four seamounts located northeast of the Galapagos Platform."
100503.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Rock"
100503.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100503.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100503.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100503.xml,First Name,/resource/creators/creator/creatorName,"Sinton, Christopher W."
100503.xml,First Name,/resource/creators/creator/creatorName,"Harpp, Karen"
100503.xml,Middle Name,/resource/creators/creator/creatorName,"Sinton, Christopher W."
100503.xml,Middle Name,/resource/creators/creator/creatorName,"Harpp, Karen"
100503.xml,Last Name,/resource/creators/creator/creatorName,"Sinton, Christopher W."
100503.xml,Last Name,/resource/creators/creator/creatorName,"Harpp, Karen"
100503.xml,Publication Date,/resource/publicationYear,"2014"
100503.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100503.xml,Resource Version,/resource/version,"1.0"
100503.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100503"
100503.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=818"
100503.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.7284/904136"
100503.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1002/9781118852538.ch16"
100503.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100503.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Galapagos"
100503.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100503.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100503.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100503.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100503.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100503.xml,Spatial Extent,/resource/geoLocations/geoLocation,"-0.5673 -89.647 0.1 -88.535"
100503.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Galapagos"
100503.xml,Resource Language,/resource/language,"eng"
100503.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100503.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100503.xml,Keyword,/resource/subjects/subject,"Chemistry:Rock"
100504.xml,Resource Title,/resource/titles/title,"State of fumaroles at Shiveluch and Bezymianny volcanoes in 1960 (Russia)"
100504.xml,Resource Creation/Revision Date,/resource/dates/date,"2014-12-15"
100504.xml,Abstract,/resource/descriptions/description,"This is a summary of gas analyses from Shiveluch and Bezymianny volcanoes in 1960. Gas samples were collected from fumaroles at both volcanoes in 1960 and analyzed for major, minor elements and compounds by both O.G. Borisov and I.B. Nikitina of the USSR Science Academy."
100504.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100504.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100504.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100504.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100504.xml,First Name,/resource/creators/creator/creatorName,"Borisov, O. G."
100504.xml,First Name,/resource/creators/creator/creatorName,"Nikitina, I. B."
100504.xml,Middle Name,/resource/creators/creator/creatorName,"Borisov, O. G."
100504.xml,Middle Name,/resource/creators/creator/creatorName,"Nikitina, I. B."
100504.xml,Last Name,/resource/creators/creator/creatorName,"Borisov, O. G."
100504.xml,Last Name,/resource/creators/creator/creatorName,"Nikitina, I. B."
100504.xml,Publication Date,/resource/publicationYear,"2014"
100504.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100504.xml,Resource Version,/resource/version,"1.0"
100504.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100504"
100504.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=819"
100504.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Siberia, Shiveluch volcano, Suelich Dome, Bezymianny volcano"
100504.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100504.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100504.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100504.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100504.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100504.xml,Spatial Extent,/resource/geoLocations/geoLocation,"55.939947 160.640744 56.653619 161.359794"
100504.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Russia, Kamchatka, Siberia, Shiveluch volcano, Suelich Dome, Bezymianny volcano"
100504.xml,Resource Language,/resource/language,"eng"
100504.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100504.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100504.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100505.xml,Resource Title,/resource/titles/title,"Volcanic gas monitoring data from Avachinsky volcano (Russia) in 1970"
